,gaokaoId,birthdate
32759,19642101531541,08/18/2001
32760,19642101531542,04/20/2001
32761,19642101531543,06/12/2000
32762,19642101531544,02/12/2001
32763,19642101531545,11/02/2001
32764,19642101531546,07/07/2001
32765,19642101531547,04/01/2000
32766,19642101531548,06/11/2001
32767,19642101531601,04/25/1999
32768,19642101531602,01/15/1999
32769,19642101531603,08/06/2000
32770,19642101531604,06/24/2000
32771,19642101531605,06/08/1999
32772,19642101531606,01/15/2000
32773,19642101531607,03/06/1999
32774,19642101531608,12/01/1998
32775,19642101531609,08/30/2000
32776,19642101531610,01/07/1999
32777,19642101531611,01/01/1999
32778,19642101531612,04/02/2000
32779,19642101531613,02/14/2001
32780,19642101531614,05/17/2001
32781,19642101531615,04/27/2002
32782,19642101531616,04/13/2001
32783,19642101531617,02/20/2000
32784,19642101531618,03/18/2001
32785,19642101531619,08/20/2000
32786,19642101531620,12/08/2000
32787,19642101531621,01/10/2001
32788,19642101531622,08/12/2000
32789,19642101531623,04/01/2001
32790,19642101531624,11/13/2000
32791,19642101531625,10/10/2001
32792,19642101531626,10/02/2001
32793,19642101531627,01/01/2001
32794,19642101531628,05/07/2001
32795,19642101531629,07/21/2001
32796,19642101531630,10/04/2001
32797,19642101531631,12/11/2000
32798,19642101531632,01/17/2001
32799,19642101531633,05/01/2001
32800,19642101531634,10/19/2000
32801,19642101531635,11/13/2000
32802,19642101531636,01/20/2002
32803,19642101531637,09/10/2000
32804,19642101531638,10/11/2001
32805,19642101531639,11/02/2000
32806,19642101531640,03/25/2000
32807,19642101531641,11/26/2000
32808,19642101531642,12/20/2000
32809,19642101531643,02/24/2000
32810,19642101531644,12/05/2000
32811,19642101531645,01/20/2001
32812,19642101531646,02/01/2000
32813,19642101531647,05/22/2001
32814,19642101531648,02/24/2001
32815,19642101531649,02/15/2001
32816,19642101540101,05/28/1998
32817,19642101540102,01/14/2000
32818,19642101540103,12/20/1999
32819,19642101540104,03/09/2000
32820,19642101540105,11/22/1999
32821,19642101540106,09/09/1995
32822,19642101540107,12/13/1999
32823,19642101540108,10/27/1997
32824,19642101540109,12/23/1998
32825,19642101540110,03/02/2000
32826,19642101540111,10/18/1997
32827,19642101540112,06/13/2001
32828,19642101540113,03/21/1996
32829,19642101540114,07/11/2004
32830,19642101540115,12/01/1999
32831,19642101540116,02/06/2000
32832,19642101540117,12/09/1998
32833,19642101540118,02/05/2000
32834,19642101540119,12/23/1999
32835,19642101540120,11/08/2000
32836,19642101540121,05/21/1999
32837,19642101540122,05/10/1999
32838,19642101540123,07/12/2000
32839,19642101540124,03/15/1999
32840,19642101540125,05/17/1999
32841,19642101540126,03/25/2000
32842,19642101540127,05/06/1999
32843,19642101540128,01/02/1999
32844,19642101940101,11/16/1998
32845,19642101940102,04/20/2001
32846,19642101940103,03/10/1999
32847,19642101940104,02/14/2000
32848,19642101940105,01/20/1999
32849,19642101940106,11/01/2000
32850,19642101940107,07/29/2001
32851,19642101940108,02/19/2000
32852,19642101940109,08/27/1999
32853,19642101940110,11/29/2000
32854,19642101940111,08/17/2000
32855,19642101940112,10/22/1999
32856,19642101940113,11/04/2000
32857,19642101940114,10/07/1999
32858,19642101940115,05/27/2000
32859,19642101940116,01/12/2000
32860,19642101940117,05/02/1999
32861,19642101940118,03/19/2000
32862,19642101940119,06/24/1999
32863,19642101940120,03/17/2001
32864,19642101940121,02/11/2000
32865,19642101940122,06/08/2000
32866,19642101940123,02/27/2000
32867,19642101940124,11/05/1999
32868,19642101940125,06/12/2000
32869,19642101940126,06/26/2000
32870,19642101940127,08/10/2001
32871,19642101950101,06/09/2000
32872,19642101950102,05/10/2002
32873,19642101950103,03/15/2001
32874,19642101950104,04/04/2000
32875,19642101950105,03/14/2000
32876,19642101950106,01/10/2000
32877,19642101950107,08/03/2000
32878,19642101950108,04/10/2001
32879,19642101950109,12/01/2000
32880,19642101950110,04/26/2001
32881,19642101950111,04/24/2001
32882,19642101950112,05/09/2000
32883,19642101950113,07/21/2001
32884,19642101950114,08/28/2000
32885,19642101950116,10/10/2000
32886,19642101950117,04/24/2001
32887,19642101950118,11/28/2000
32888,19642101950119,08/09/2000
32889,19642101950120,01/10/2002
32890,19642101950121,01/05/2004
32891,19642101950122,08/21/2000
32892,19642101950123,02/27/2000
32893,19642101950124,02/22/2002
32894,19642101950125,10/05/1998
32895,19642101950126,07/16/2000
32896,19642101950127,01/03/2000
32897,19642101950128,11/07/2001
32898,19642101950129,07/05/2001
32899,19642101950130,06/16/2001
32900,19642101950201,12/20/1999
32901,19642101950202,07/06/1999
32902,19642101950203,08/01/1998
32903,19642101950204,07/06/2000
32904,19642101950205,05/01/1999
32905,19642101950206,01/10/1999
32906,19642101950207,06/10/2000
32907,19642101950208,07/04/1999
32908,19642101950209,02/15/2001
32909,19642101950210,11/06/2000
32910,19642101950211,07/06/1999
32911,19642101950212,11/09/2000
32912,19642101950213,11/04/2000
32913,19642101950214,12/09/2000
32914,19642101950215,10/27/1999
32915,19642101950216,07/04/2001
32916,19642101950217,03/10/2001
32917,19642101950218,10/20/2000
32918,19642101950219,03/04/2002
32919,19642101950220,09/27/2000
32920,19642101950221,11/04/2002
32921,19642101950222,10/28/2000
32922,19642101950223,03/25/2001
32923,19642101950224,01/25/2001
32924,19642101950225,11/23/1999
32925,19642101950301,02/28/2001
32926,19642101950302,01/11/2001
32927,19642101950303,05/20/2001
32928,19642101950304,12/23/2000
32929,19642101950305,03/17/2001
32930,19642101950306,01/18/1999
32931,19642101950307,03/15/2001
32932,19642101950308,05/12/1995
32933,19642101950309,05/16/2001
32934,19642101950310,03/12/2001
32935,19642101950311,10/31/2000
32936,19642101950312,12/08/2000
32937,19642101950313,10/31/2000
32938,19642101950314,04/05/2001
32939,19642101950315,06/11/2001
32940,19642101950316,11/16/2000
32941,19642101950317,05/30/2001
32942,19642101950318,03/12/2001
32943,19642101950319,03/22/2002
32944,19642101950320,09/12/1998
32945,19642101950321,06/24/2000
32946,19642101950322,06/09/2000
32947,19642101950323,02/15/2001
32948,19642101950324,12/30/2001
32949,19642101950325,01/09/2001
32950,19642101950326,10/20/2000
32951,19642101950327,01/14/2000
32952,19642101950328,01/09/2000
32953,19642101950401,08/03/2000
32954,19642101950402,12/18/2001
32955,19642101950403,12/10/2001
32956,19642101950404,05/10/1999
32957,19642101950405,01/09/2001
32958,19642101950406,02/09/2001
32959,19642101950407,08/17/2001
32960,19642101950408,06/08/2003
32961,19642101950409,02/15/2000
32962,19642101950410,11/05/2000
32963,19642101950411,12/24/2000
32964,19642101950412,03/20/2000
32965,19642101950413,03/21/2002
32966,19642101950414,02/22/2001
32967,19642101950415,10/13/2001
32968,19642101950416,10/01/2000
32969,19642101950417,11/10/2000
32970,19642101950418,04/09/2002
32971,19642101950419,06/18/2001
32972,19642101950420,02/19/2001
32973,19642101950421,09/25/1999
32974,19642101950422,07/25/2000
32975,19642101950423,10/07/1999
32976,19642101950424,04/30/2000
32977,19642101950425,01/20/1997
32978,19642101950426,03/16/1999
32979,19642101950427,09/24/2001
32980,19642101950428,01/21/2001
32981,19642101950429,12/15/1998
32982,19642101950430,01/06/1999
32983,19642101950431,06/15/2000
32984,19642101950432,11/23/1999
32985,19642101950433,12/09/2000
32986,19642101950434,06/26/2001
32987,19642101950435,04/17/2000
32988,19642101950436,11/23/2000
32989,19642101950437,03/08/2001
32990,19642101950439,02/05/2001
32991,19642101950501,06/08/1998
32992,19642101950502,01/25/2001
32993,19642101950503,12/19/2000
32994,19642101950504,10/03/1999
32995,19642101950505,12/12/2000
32996,19642101950506,01/08/2001
32997,19642101950507,02/18/1998
32998,19642101950508,02/06/2002
32999,19642101950509,08/23/2000
33000,19642101950510,10/22/1999
33001,19642101950511,02/10/2002
33002,19642101950512,12/08/1998
33003,19642101950513,03/20/2000
33004,19642101950514,10/27/1999
33005,19642101950515,02/19/2001
33006,19642101950516,07/10/1999
33007,19642101950517,05/02/2001
33008,19642101950518,02/03/2001
33009,19642101950519,11/19/2000
33010,19642101950520,06/06/1998
33011,19642101950521,03/27/1998
33012,19642101950522,12/12/1999
33013,19642101950523,06/20/2000
33014,19642101950524,04/15/2000
33015,19642101950525,12/16/1999
33016,19642101950526,11/15/2000
33017,19642101950527,03/01/2001
33018,19642101950528,06/25/2000
33019,19642101950529,08/08/2000
33020,19642101950530,04/27/2000
33021,19642101950531,05/15/2000
33022,19642101950601,06/07/2000
33023,19642101950602,06/12/2000
33024,19642101950603,02/28/1998
33025,19642101950604,01/07/2001
33026,19642101950605,12/10/2000
33027,19642101950606,11/18/2000
33028,19642101950607,05/06/2000
33029,19642101950608,04/05/2000
33030,19642101950609,09/09/2000
33031,19642101950610,09/03/2000
33032,19642101950611,01/22/2000
33033,19642101950612,01/15/2001
33034,19642101950613,04/06/2000
33035,19642101950614,03/18/2000
33036,19642101950615,08/20/2000
33037,19642101950616,03/14/2001
33038,19642101950617,02/11/2001
33039,19642101950618,06/26/2000
33040,19642101950619,05/25/1999
33041,19642101950620,09/23/1998
33042,19642101950621,08/21/2000
33043,19642101950701,08/13/2000
33044,19642101950702,03/18/2002
33045,19642101950703,10/01/1999
33046,19642101950704,07/22/2000
33047,19642101950705,10/05/1999
33048,19642101950706,12/01/2000
33049,19642101950707,11/15/1999
33050,19642101950708,12/15/1999
33051,19642101950709,09/09/2000
33052,19642101950710,01/21/2001
33053,19642101950711,10/23/2000
33054,19642101950712,01/06/2001
33055,19642101950713,10/04/1999
33056,19642101950714,11/02/1998
33057,19642101950715,07/15/2000
33058,19642101950716,03/19/2001
33059,19642101950717,03/19/2000
33060,19642101950718,11/17/2000
33061,19642101950719,11/04/2004
33062,19642101950720,08/22/1999
33063,19642101950721,11/07/1999
33064,19642101950722,08/17/1999
33065,19642101950723,11/25/2000
33066,19642101950724,09/18/2000
33067,19642101950725,10/18/2000
33068,19642101950726,09/27/2001
33069,19642101950727,04/05/2001
33070,19642101950728,12/19/1999
33071,19642101950801,06/15/2001
33072,19642101950802,01/29/1999
33073,19642101950803,12/16/2000
33074,19642101950804,05/01/2002
33075,19642101950805,03/22/1999
33076,19642101950806,08/10/2001
33077,19642101950807,02/15/2000
33078,19642101950808,01/11/2000
33079,19642101950809,10/11/1999
33080,19642101950810,08/16/2001
33081,19642101950811,08/10/2000
33082,19642101950812,10/09/2000
33083,19642101950813,03/26/2001
33084,19642101950814,01/16/2000
33085,19642101950815,12/26/2000
33086,19642101950816,10/17/2000
33087,19642101950817,08/27/2000
33088,19642101950818,06/30/2000
33089,19642101950819,01/30/2000
33090,19642101950820,08/26/2000
33091,19642101950821,01/13/2001
33092,19642101950822,05/17/2001
33093,19642101950823,03/20/2001
33094,19642101950824,10/19/2000
33095,19642101950825,11/11/1999
33096,19642101950826,12/04/2000
33097,19642101950827,10/03/2001
33098,19642101950828,04/19/2000
33099,19642101950829,10/21/1999
33100,19642101950830,02/15/1999
33101,19642101950831,03/16/2001
33102,19642101950832,03/09/2000
33103,19642101950833,01/31/2001
33104,19642101950901,09/18/2000
33105,19642101950902,05/20/2000
33106,19642101950903,09/25/2000
33107,19642101950904,06/10/2000
33108,19642101950905,05/26/2000
33109,19642101950906,06/23/2000
33110,19642101950907,04/17/2001
33111,19642101950908,11/15/1999
33112,19642101950909,02/18/2001
33113,19642101950910,06/26/2001
33114,19642101950911,11/14/2000
33115,19642101950912,04/04/2001
33116,19642101950913,09/19/2001
33117,19642101950914,01/12/2000
33118,19642101950915,12/28/2000
33119,19642101950916,07/01/2002
33120,19642101950917,12/21/2000
33121,19642101950918,12/09/2000
33122,19642101950919,06/06/2000
33123,19642101950920,04/14/2001
33124,19642101950921,01/16/2000
33125,19642101950922,10/28/2000
33126,19642101950923,07/21/1999
33127,19642101950924,12/02/1999
33128,19642101950925,06/24/2000
33129,19642101950926,03/14/2001
33130,19642101950927,04/07/2000
33131,19642101950928,04/05/2000
33132,19642101950929,10/06/2000
33133,19642101950930,07/21/2000
33134,19642101950931,02/19/2000
33135,19642101950932,08/21/2000
33136,19642101951001,02/06/2001
33137,19642101951002,12/16/2000
33138,19642101951003,05/21/2001
33139,19642101951004,09/11/2001
33140,19642101951005,12/02/2001
33141,19642101951006,07/15/2000
33142,19642101951007,03/25/1999
33143,19642101951008,10/06/2001
33144,19642101951009,12/07/2001
33145,19642101951010,04/29/2001
33146,19642101951011,01/06/2000
33147,19642101951012,01/04/2001
33148,19642101951013,02/21/2001
33149,19642101951014,04/30/2000
33150,19642101951015,11/24/2000
33151,19642101951016,06/26/2000
33152,19642101951017,08/06/2000
33153,19642101951018,05/08/2000
33154,19642101951019,12/01/2000
33155,19642101951020,10/22/2000
33156,19642101951021,01/01/1999
33157,19642101951101,06/13/2001
33158,19642101951102,02/02/2001
33159,19642101951103,01/02/2000
33160,19642101951104,08/07/2001
33161,19642101951105,04/25/2001
33162,19642101951106,07/10/2000
33163,19642101951107,01/07/2000
33164,19642101951108,03/12/2001
33165,19642101951109,10/12/1999
33166,19642101951110,06/27/2001
33167,19642101951111,05/18/2000
33168,19642101951112,01/26/2001
33169,19642101951113,03/26/2001
33170,19642101951114,05/10/2000
33171,19642101951116,07/23/2001
33172,19642101951117,03/14/2000
33173,19642101951119,02/19/2001
33174,19642101951120,12/15/1999
33175,19642101951121,11/25/2000
33176,19642101951122,05/11/2000
33177,19642101951123,11/03/2000
33178,19642101951124,07/19/1999
33179,19642101951125,08/05/2000
33180,19642101951126,01/12/2000
33181,19642101951127,03/04/2000
33182,19642101951128,05/17/2000
33183,19642101951129,08/20/2000
33184,19642101951201,04/12/1998
33185,19642101951202,05/02/2001
33186,19642101951203,04/09/2000
33187,19642101951204,06/28/2001
33188,19642101951205,10/01/2000
33189,19642101951206,12/30/2000
33190,19642101951207,08/17/1999
33191,19642101951208,05/01/2000
33192,19642101951209,03/23/2000
33193,19642101951210,09/09/2000
33194,19642101951211,08/16/2001
33195,19642101951212,09/03/2000
33196,19642101951213,02/10/2001
33197,19642101951214,03/21/2000
33198,19642101951215,09/08/1999
33199,19642101951216,12/21/1999
33200,19642101951217,11/03/2000
33201,19642101951218,01/03/2000
33202,19642101951219,03/20/2001
33203,19642101951220,11/27/2000
33204,19642101951221,11/25/2000
33205,19642101951222,07/17/2001
33206,19642101951223,02/13/2001
33207,19642101951224,06/19/2000
33208,19642101951225,01/01/2002
33209,19642101951226,11/20/2000
33210,19642101951227,04/26/2001
33211,19642101951228,02/17/2000
33212,19642101951229,09/19/2000
33213,19642101951230,06/20/2001
33214,19642101951231,11/18/1999
33215,19642101951232,01/19/2001
33216,19642101951233,01/24/2001
33217,19642101951234,02/16/2001
33218,19642101951235,02/01/1999
33219,19642101951236,01/19/2001
33220,19642101951237,10/22/1999
33221,19642101951238,02/07/2001
33222,19642101951239,08/09/2001
33223,19642101951240,12/04/2000
33224,19642101951241,01/20/2001
33225,19642101951242,02/11/2000
33226,19642101951243,06/19/2001
33227,19642101951244,01/12/2001
33228,19642101951245,02/10/2000
33229,19642101951301,03/01/1999
33230,19642101951302,09/29/1999
33231,19642101951303,11/17/2000
33232,19642101951304,09/20/2001
33233,19642101951305,06/02/1999
33234,19642101951306,04/12/2001
33235,19642101951307,11/09/2001
33236,19642101951308,02/25/2001
33237,19642101951309,09/08/2001
33238,19642101951310,01/06/2000
33239,19642101951311,03/29/2000
33240,19642101951312,09/08/1997
33241,19642101951313,02/10/2000
33242,19642101951314,12/13/2000
33243,19642101951315,06/25/2003
33244,19642101951316,08/17/2001
33245,19642101951317,08/23/2001
33246,19642101951318,08/05/1999
33247,19642101951319,07/08/2000
33248,19642101951320,07/02/1999
33249,19642101951321,07/18/2000
33250,19642101951322,01/19/2001
33251,19642101951323,03/02/2001
33252,19642101951324,01/30/2000
33253,19642101951325,03/02/1995
33254,19642101951326,12/10/1999
33255,19642101951327,11/12/1996
33256,19642101951328,06/12/2001
33257,19642101951329,04/13/2001
33258,19642101951330,02/26/2000
33259,19642101951331,11/15/2000
33260,19642101951332,07/22/2001
33261,19642101951333,07/04/2001
33262,19642101951334,10/01/1997
33263,19642101951335,03/23/2001
33264,19642101951336,06/27/2001
33265,19642101951337,05/05/2001
33266,19642101951338,02/02/2001
33267,19642101951339,06/01/2000
33268,19642101951340,10/23/1999
33269,19642101951341,09/23/2000
33270,19642101951342,03/23/2000
33271,19642101951401,04/26/2001
33272,19642101951402,03/15/2000
33273,19642101951403,03/20/2000
33274,19642101951404,10/07/2002
33275,19642101951405,01/07/2001
33276,19642101951406,02/01/1998
33277,19642101951407,09/07/2000
33278,19642101951408,02/14/2000
33279,19642101951409,06/10/2001
33280,19642101951410,01/23/2001
33281,19642101951411,06/06/2000
33282,19642101951412,03/31/2002
33283,19642101951413,08/24/2000
33284,19642101951414,01/07/2000
33285,19642101951415,07/28/2000
33286,19642101951416,03/21/1999
33287,19642101951417,10/01/1999
33288,19642101951418,12/25/1999
33289,19642101951419,11/06/2000
33290,19642101951420,08/30/2000
33291,19642101951421,12/09/1998
